,nazwa,okres,mln_EUR
792,DGA,2014-02,2.17
793,PBOANIOLA,2014-02,2.16
794,IZOLACJA,2014-02,2.11
795,DREWEX,2014-02,1.79
796,UNIMA,2014-02,1.72
797,PRIMAMODA,2014-02,1.6
798,GREENECO,2014-02,1.55
799,QUANTUM,2014-02,1.48
800,ABMSOLID,2014-02,1.3
801,ALTERCO,2014-02,1.28
802,SKYSTONE,2014-02,1.06
803,ADVADIS,2014-02,0.97
804,AMPLI,2014-02,0.79
805,REGNON,2014-02,0.65
806,ONE2ONE,2014-02,0.57
807,ENERGOPLD,2014-02,0.34
808,PKOBP,2014-03,12729.84
809,PEKAO,2014-03,12370.63
810,BZWBK,2014-03,9261.89
811,PZU,2014-03,8891.31
812,PGE,2014-03,8471.81
813,PGNIG,2014-03,6280.06
814,MBANK,2014-03,5449.77
815,KGHM,2014-03,5221.39
816,PKNORLEN,2014-03,4431.61
817,INGBSK,2014-03,4132.58
818,LPP,2014-03,3901.67
819,HANDLOWY,2014-03,3555.21
820,ORANGEPL,2014-03,3256.28
821,MILLENNIUM,2014-03,2602.88
822,TAURONPE,2014-03,2205.76
823,GETINOBLE,2014-03,2026.7
824,CYFRPLSAT,2014-03,1785.48
825,ENERGA,2014-03,1771.89
826,ENEA,2014-03,1693.26
827,SYNTHOS,2014-03,1548.07
828,ALIOR,2014-03,1470.49
829,GRUPAAZOTY,2014-03,1438.72
830,TVN,2014-03,1383.94
831,EUROCASH,2014-03,1327.36
832,JSW,2014-03,1289.72
833,CCC,2014-03,1205.95
834,LOTOS,2014-03,1182.82
835,ZYWIEC,2014-03,1037.89
836,BOGDANKA,2014-03,1023.35
837,BANKBPH,2014-03,1018.24
838,PKPCARGO,2014-03,940.26
839,ASSECOPOL,2014-03,934.21
840,BGZ,2014-03,869.79
841,BUDIMEX,2014-03,841.56
842,INTERCARS,2014-03,679.31
843,PULAWY,2014-03,677.75
844,NORDEABP,2014-03,618.68
845,GTC,2014-03,607.23
846,BNPPL,2014-03,601.88
847,ECHO,2014-03,592.63
848,GETIN,2014-03,569.73
849,FAMUR,2014-03,507.9
850,KETY,2014-03,496.95
851,WAWEL,2014-03,490.78
852,ORBIS,2014-03,482.72
853,INTEGERPL,2014-03,476.26
854,AMREST,2014-03,458.22
855,NETIA,2014-03,425.37
856,CIECH,2014-03,413.13
857,GPW,2014-03,395.44
858,KRUSZWICA,2014-03,386.85
859,NFIEMF,2014-03,384.82
860,POLICE,2014-03,377.58
861,CDPROJEKT,2014-03,348.72
862,PHN,2014-03,343.65
863,GRAJEWO,2014-03,339.05
864,KRUK,2014-03,336.64
865,DOMDEV,2014-03,316.45
866,APATOR,2014-03,313.03
867,STALPROD,2014-03,312.77
868,FARMACOL,2014-03,310.84
869,ROVESE,2014-03,305.41
870,DEBICA,2014-03,305.09
871,SANOK,2014-03,290.0
872,ZEPAK,2014-03,289.37
873,NEUCA,2014-03,271.41
874,ALCHEMIA,2014-03,260.04
875,BOS,2014-03,258.0
876,BORYSZEW,2014-03,247.88
877,FORTE,2014-03,245.41
878,MIDAS,2014-03,241.21
879,MEDICALG,2014-03,237.9
880,KOPEX,2014-03,236.47
881,KOGENERA,2014-03,233.79
882,PELION,2014-03,227.15
883,EMPERIA,2014-03,224.66
884,WORKSERV,2014-03,214.14
885,KOFOLA,2014-03,213.37
886,NEWAG,2014-03,210.37
887,CZTOREBKA,2014-03,197.85
888,LCCORP,2014-03,197.42
889,AMICA,2014-03,193.11
890,ACTION,2014-03,181.58
891,MENNICA,2014-03,177.69
892,OPENFIN,2014-03,175.27
893,PCCEXOL,2014-03,171.19
894,KREZUS,2014-03,170.22
895,COMARCH,2014-03,169.76
896,BENEFIT,2014-03,165.33
897,STALEXP,2014-03,158.86
898,ROBYG,2014-03,150.8
899,PEP,2014-03,150.68
900,IMPEXMET,2014-03,148.63
901,MCI,2014-03,140.72
902,ZPUE,2014-03,138.28
903,CPGROUP,2014-03,138.11
904,AGORA,2014-03,136.77
905,QUERCUS,2014-03,136.6
906,TRAKCJA,2014-03,135.05
907,PGODLEW,2014-03,133.9
908,SELENAFM,2014-03,129.46
909,PAGED,2014-03,129.28
910,SNIEZKA,2014-03,128.32
911,MAGELLAN,2014-03,127.23
912,ABCDATA,2014-03,126.12
913,LENTEX,2014-03,122.37
914,MLPGROUP,2014-03,121.15
915,ULMA,2014-03,120.26
916,ABPL,2014-03,118.87
917,ELBUDOWA,2014-03,118.37
918,ZAMET,2014-03,117.97
919,SKOK,2014-03,114.84
920,COLIAN,2014-03,113.42
921,MABION,2014-03,111.09
922,ASSECOSEE,2014-03,110.6
923,ELEMENTAL,2014-03,107.27
924,EKOEXPORT,2014-03,105.27
925,ASSECOBS,2014-03,100.14
926,OTLOG,2014-03,99.25
927,KINOPOL,2014-03,97.84
928,ATM,2014-03,95.84
929,KANIA,2014-03,94.23
930,TOYA,2014-03,93.46
931,RAFAKO,2014-03,93.44
932,BIOTON,2014-03,92.42
933,ERBUD,2014-03,91.75
934,IMPEL,2014-03,90.86
935,WIELTON,2014-03,88.58
936,ACAUTOGAZ,2014-03,87.31
937,COMP,2014-03,87.21
938,RAWLPLUG,2014-03,86.8
939,STALPROFI,2014-03,84.75
940,HAWE,2014-03,79.44
941,PEKAES,2014-03,79.02
942,SECOGROUP,2014-03,77.23
943,ZETKAMA,2014-03,76.42
944,GROCLIN,2014-03,76.38
945,MOSTALZAB,2014-03,74.72
946,RADPOL,2014-03,73.99
947,VISTULA,2014-03,72.94
948,POLNORD,2014-03,71.58
949,MONNARI,2014-03,70.56
950,KREDYTIN,2014-03,68.23
951,MERCOR,2014-03,67.12
952,HARPER,2014-03,66.55
953,FERRO,2014-03,65.0
954,MARVIPOL,2014-03,64.75
955,ENELMED,2014-03,63.16
956,UNIBEP,2014-03,63.06
957,ATMGRUPA,2014-03,62.65
958,RAINBOW,2014-03,62.45
959,PTI,2014-03,61.01
960,ENERGOINS,2014-03,58.77
961,BSCDRUK,2014-03,58.55
962,VISTAL,2014-03,57.57
963,INPRO,2014-03,57.11
964,IZOSTAL,2014-03,56.52
965,RANKPROGR,2014-03,56.51
966,INTROL,2014-03,56.2
967,DTP,2014-03,55.31
968,CORMAY,2014-03,53.85
969,AMBRA,2014-03,52.82
970,SYGNITY,2014-03,52.4
971,ZUE,2014-03,52.28
972,WINVEST,2014-03,51.96
973,FEERUM,2014-03,51.68
974,SMT,2014-03,51.48
975,WASKO,2014-03,50.72
976,EMCINSMED,2014-03,46.71
977,VANTAGE,2014-03,46.7
978,ORZBIALY,2014-03,46.5
979,IPOPEMA,2014-03,46.29
980,DUDA,2014-03,45.99
981,ALMA,2014-03,44.65
982,MWTRADE,2014-03,43.72
983,APLISENS,2014-03,43.62
984,BBIDEV,2014-03,42.13
985,JWCONSTR,2014-03,42.13
986,FERRUM,2014-03,40.01
987,BEST,2014-03,39.37
988,LIBET,2014-03,38.96
989,POLIMEXMS,2014-03,38.7
990,DUON,2014-03,38.57
991,OPONEO.PL,2014-03,38.09
992,MIESZKO,2014-03,37.91
993,KONSSTALI,2014-03,37.88
994,TIM,2014-03,37.63
995,PCCINTER,2014-03,37.56
996,ARCTIC,2014-03,37.54
997,MNI,2014-03,37.01
998,BLACKLION,2014-03,36.64
999,QUMAK,2014-03,36.31
1000,PANOVA,2014-03,35.72
1001,CIGAMES,2014-03,34.89
1002,GINOROSSI,2014-03,34.57
1003,ERGIS,2014-03,34.22
1004,POZBUD,2014-03,33.96
1005,INSTALKRK,2014-03,33.88
1006,GRAAL,2014-03,33.68
1007,TARCZYNSKI,2014-03,33.16
1008,LUBAWA,2014-03,33.01
1009,ESSYSTEM,2014-03,32.37
1010,VOXEL,2014-03,32.1
1011,SONEL,2014-03,31.82
1012,ATENDE,2014-03,31.63
1013,BERLING,2014-03,31.35
1014,COGNOR,2014-03,30.96
1015,HYGIENIKA,2014-03,30.92
1016,HUTMEN,2014-03,30.25
1017,CCENERGY,2014-03,29.74
1018,MERCATOR,2014-03,29.01
1019,KREC,2014-03,28.99
1020,LENA,2014-03,28.56
1021,PPG,2014-03,28.47
1022,ELZAB,2014-03,28.32
1023,MIRBUD,2014-03,28.23
1024,MOSTALWAR,2014-03,27.33
1025,ELEKTROTI,2014-03,26.8
1026,PLASTBOX,2014-03,26.62
1027,ROPCZYCE,2014-03,25.95
1028,IMMOBILE,2014-03,25.5
1029,INDYKPOL,2014-03,25.47
1030,HERKULES,2014-03,25.39
1031,EUCO,2014-03,25.29
1032,PROCHEM,2014-03,25.21
1033,OTMUCHOW,2014-03,24.66
1034,DECORA,2014-03,24.6
1035,STAPORKOW,2014-03,24.29
1036,SKOTAN,2014-03,24.21
1037,PRESCO,2014-03,23.14
1038,PROCHNIK,2014-03,23.09
1039,WIKANA,2014-03,22.91
1040,SOLAR,2014-03,22.8
1041,WOJAS,2014-03,21.97
1042,NOWAGALA,2014-03,21.66
1043,CELTIC,2014-03,21.31
1044,FON,2014-03,21.3
1045,BYTOM,2014-03,20.67
1046,MIT,2014-03,19.9
1047,NOVITA,2014-03,19.81
1048,GLCOSMED,2014-03,19.59
1049,INDYGO,2014-03,19.33
1050,HYDROTOR,2014-03,19.31
1051,MCLOGIC,2014-03,19.2
1052,VINDEXUS,2014-03,19.09
1053,RELPOL,2014-03,19.07
1054,VOTUM,2014-03,18.93
1055,KOMPUTRON,2014-03,18.89
1056,POLMED,2014-03,18.28
1057,PETROLINV,2014-03,17.98
1058,ARTERIA,2014-03,17.93
1059,MFO,2014-03,17.83
1060,OPTEAM,2014-03,17.5
1061,BALTONA,2014-03,16.52
1062,INTERFERI,2014-03,16.41
1063,ATREM,2014-03,16.24
1064,PROTEKTOR,2014-03,16.23
1065,URSUS,2014-03,16.0
1066,RAFAMET,2014-03,15.74
1067,SUWARY,2014-03,15.27
1068,JHMDEV,2014-03,14.98
1069,BOWIM,2014-03,14.97
1070,TELL,2014-03,14.7
1071,PROJPRZEM,2014-03,14.47
1072,REDAN,2014-03,14.27
1073,4FUNMEDIA,2014-03,14.12
1074,SEKO,2014-03,14.05
1075,TESGAS,2014-03,13.82
1076,PATENTUS,2014-03,13.65
1077,PRAGMAINK,2014-03,13.53
1078,PEPEES,2014-03,13.21
1079,FASING,2014-03,13.13
1080,PAMAPOL,2014-03,13.05
1081,EUROTEL,2014-03,13.02
1082,TALEX,2014-03,12.95
1083,KRAKCHEM,2014-03,12.95
1084,ZASTAL,2014-03,12.65
1085,ODLEWNIE,2014-03,12.53
1086,ALTA,2014-03,12.51
1087,MOSTALEXP,2014-03,12.24
1088,BEDZIN,2014-03,12.14
1089,PCGUARD,2014-03,12.07
1090,IVMX,2014-03,11.97
1091,CNT,2014-03,11.88
1092,ATLANTAPL,2014-03,11.87
1093,ATLANTIS,2014-03,11.87
1094,DELKO,2014-03,11.45
1095,CAPITAL,2014-03,11.43
1096,JUPITER,2014-03,11.41
1097,AWBUD,2014-03,10.87
1098,IDMSA,2014-03,10.65
1099,BAKALLAND,2014-03,10.54
1100,TRANSPOL,2014-03,10.51
1101,SIMPLE,2014-03,10.5
1102,MEGARON,2014-03,10.45
1103,FASTFIN,2014-03,10.31
1104,KBDOM,2014-03,10.21
1105,HYPERION,2014-03,10.16
1106,COMPERIA,2014-03,10.01
1107,HELIO,2014-03,9.95
1108,NETMEDIA,2014-03,9.85
1109,KPPD,2014-03,9.76
1110,PRAGMAFA,2014-03,9.72
1111,SCOPAK,2014-03,9.65
1112,SFINKS,2014-03,9.62
1113,WISTIL,2014-03,9.35
1114,NTTSYSTEM,2014-03,9.17
1115,MAKARONPL,2014-03,9.16
1116,CHEMOS,2014-03,9.11
1117,TFONE,2014-03,8.84
1118,YAWAL,2014-03,8.83
1119,PBSFINANSE,2014-03,8.77
1120,DMWDM,2014-03,8.75
1121,POINTGROUP,2014-03,8.71
1122,REMAK,2014-03,8.63
1123,TERESA,2014-03,8.54
1124,08OCTAVA,2014-03,8.51
1125,MOSTALPLC,2014-03,8.27
1126,WADEX,2014-03,7.92
1127,MOBRUK,2014-03,7.85
1128,POLNA,2014-03,7.64
1129,KOMPAP,2014-03,7.57
1130,DROP,2014-03,7.44
1131,SWISSMED,2014-03,7.33
1132,EDINVEST,2014-03,7.31
1133,INVISTA,2014-03,7.28
1134,BUMECH,2014-03,7.15
1135,IQP,2014-03,7.02
1136,06MAGNA,2014-03,7.01
1137,PBG,2014-03,6.99
1138,WANDALEX,2014-03,6.65
1139,INC,2014-03,6.64
1140,BIPROMET,2014-03,6.61
1141,EKANCELAR,2014-03,6.59
1142,GLOBALNRG,2014-03,6.59
1143,BETACOM,2014-03,6.53
1144,ECARD,2014-03,6.46
1145,DROZAPOL,2014-03,6.38
1146,INTERSPPL,2014-03,6.35
1147,INTAKUS,2014-03,6.31
1148,LSISOFT,2014-03,6.25
1149,MEDIATEL,2014-03,6.06
1150,K2INTERNT,2014-03,6.03
1151,RESBUD,2014-03,5.33
1152,MIRACULUM,2014-03,5.19
1153,ENAP,2014-03,5.18
1154,GANT,2014-03,5.07
1155,TRITON,2014-03,5.07
1156,COMPLEX,2014-03,5.01
1157,IMPERA,2014-03,5.0
1158,ELKOP,2014-03,4.79
1159,ERG,2014-03,4.67
1160,ARCUS,2014-03,4.54
1161,IDEATFI,2014-03,4.44
1162,KCI,2014-03,4.36
1163,PEMUG,2014-03,4.3
1164,POLCOLORIT,2014-03,4.3
1165,FAM,2014-03,4.28
1166,MOJ,2014-03,4.22
1167,MEXPOLSKA,2014-03,4.1
1168,EFEKT,2014-03,3.93
1169,NORTCOAST,2014-03,3.84
1170,SKYLINE,2014-03,3.81
1171,DSS,2014-03,3.81
1172,INTERBUD,2014-03,3.7
1173,BUDVARCEN,2014-03,3.56
1174,VARIANT,2014-03,3.46
1175,ZREMB,2014-03,3.44
1176,RUBICON,2014-03,3.39
1177,CAMMEDIA,2014-03,3.32
1178,IDEON,2014-03,3.29
1179,FOTA,2014-03,3.25
1180,WILBO,2014-03,3.23
1181,SANWIL,2014-03,2.88
1182,IFCAPITAL,2014-03,2.86
1183,PROCAD,2014-03,2.77
1184,MEWA,2014-03,2.71
1185,NOKAUT,2014-03,2.68
1186,EFH,2014-03,2.6
1187,EUIMPLANT,2014-03,2.56
1188,TRAVELPL,2014-03,2.55
1189,DRAGOWSKI,2014-03,2.34
1190,GREMMEDIA,2014-03,2.33
1191,MUZA,2014-03,2.32
1192,PWRMEDIA,2014-03,2.29
1193,CASHFLOW,2014-03,2.07
1194,B3SYSTEM,2014-03,1.97
1195,DGA,2014-03,1.95
1196,IZOLACJA,2014-03,1.86
1197,CALATRAVA,2014-03,1.86
1198,PBOANIOLA,2014-03,1.82
1199,ABMSOLID,2014-03,1.6
1200,BUDOPOL,2014-03,1.5
1201,GREENECO,2014-03,1.49
1202,DREWEX,2014-03,1.49
1203,QUANTUM,2014-03,1.49
1204,UNIMA,2014-03,1.42
1205,PRIMAMODA,2014-03,1.29
1206,ALTERCO,2014-03,1.11
1207,AMPLI,2014-03,0.79
1208,SKYSTONE,2014-03,0.7
1209,REGNON,2014-03,0.64
1210,ADVADIS,2014-03,0.48
1211,ONE2ONE,2014-03,0.45
1212,PKOBP,2014-04,12352.96
1213,PEKAO,2014-04,12115.97
1214,PGE,2014-04,9350.14
1215,PZU,2014-04,8825.64
1216,BZWBK,2014-04,8275.47
1217,PGNIG,2014-04,6617.37
1218,KGHM,2014-04,5212.65
1219,MBANK,2014-04,4971.4
1220,PKNORLEN,2014-04,4613.81
1221,INGBSK,2014-04,4213.36
1222,HANDLOWY,2014-04,3500.31
1223,LPP,2014-04,3418.58
1224,ORANGEPL,2014-04,3231.36
1225,MILLENNIUM,2014-04,2568.13
1226,GETINOBLE,2014-04,2322.36
1227,TAURONPE,2014-04,2232.73
1228,ENERGA,2014-04,1779.76
1229,CYFRPLSAT,2014-04,1704.68
1230,ENEA,2014-04,1606.24
1231,SYNTHOS,2014-04,1499.9
1232,GRUPAAZOTY,2014-04,1416.1
1233,TVN,2014-04,1369.07
1234,ALIOR,2014-04,1329.41
1235,EUROCASH,2014-04,1317.17
1236,LOTOS,2014-04,1206.14
1237,JSW,2014-04,1163.1
1238,CCC,2014-04,1161.31
1239,ZYWIEC,2014-04,1049.29
1240,BOGDANKA,2014-04,1002.33
1241,BANKBPH,2014-04,921.79
1242,PKPCARGO,2014-04,894.27
1243,ASSECOPOL,2014-04,889.42
1244,BGZ,2014-04,875.42
1245,BUDIMEX,2014-04,855.99
1246,NORDEABP,2014-04,723.1
1247,INTERCARS,2014-04,637.66
1248,GTC,2014-04,632.45
1249,PULAWY,2014-04,632.25
1250,BNPPL,2014-04,613.91
1251,ECHO,2014-04,588.66
1252,GETIN,2014-04,555.47
1253,FAMUR,2014-04,503.36
1254,KETY,2014-04,484.4
1255,WAWEL,2014-04,463.92
1256,NETIA,2014-04,448.21
1257,INTEGERPL,2014-04,435.34
1258,ORBIS,2014-04,430.11
1259,AMREST,2014-04,413.33
1260,CIECH,2014-04,406.85
1261,STALPROD,2014-04,384.34
1262,GPW,2014-04,377.8
1263,POLICE,2014-04,367.73
1264,KRUSZWICA,2014-04,355.8
1265,CDPROJEKT,2014-04,338.93
1266,KRUK,2014-04,336.4
1267,PHN,2014-04,330.13
1268,GRAJEWO,2014-04,301.33
1269,DEBICA,2014-04,297.46
1270,NFIEMF,2014-04,289.14
1271,APATOR,2014-04,288.55
1272,FARMACOL,2014-04,281.62
1273,ZEPAK,2014-04,279.57
1274,DOMDEV,2014-04,274.28
1275,ROVESE,2014-04,270.52
1276,SANOK,2014-04,266.49
1277,KOGENERA,2014-04,266.11
1278,BOS,2014-04,258.12
1279,NEUCA,2014-04,256.44
1280,MEDICALG,2014-04,252.61
1281,FORTE,2014-04,248.8
1282,ALCHEMIA,2014-04,247.94
1283,EMPERIA,2014-04,241.16
1284,KOFOLA,2014-04,235.81
1285,BORYSZEW,2014-04,230.51
1286,KOPEX,2014-04,229.4
1287,MIDAS,2014-04,221.98
1288,WORKSERV,2014-04,215.56
1289,PELION,2014-04,209.32
1290,NEWAG,2014-04,208.85
1291,LCCORP,2014-04,206.76
1292,CZTOREBKA,2014-04,192.77
1293,ACTION,2014-04,187.8
1294,MENNICA,2014-04,177.12
1295,AMICA,2014-04,174.41
1296,STALEXP,2014-04,170.75
1297,COMARCH,2014-04,169.33
1298,PCCEXOL,2014-04,169.22
1299,ROBYG,2014-04,158.53
1300,OPENFIN,2014-04,151.44
1301,BENEFIT,2014-04,150.96
1302,BIOTON,2014-04,140.06
1303,ZPUE,2014-04,140.02
1304,PEP,2014-04,139.57
1305,MCI,2014-04,132.35
1306,PGODLEW,2014-04,131.86
1307,TRAKCJA,2014-04,127.29
1308,PCM,2014-04,126.19
1309,AGORA,2014-04,126.15
1310,LENTEX,2014-04,125.91
1311,SELENAFM,2014-04,123.7
1312,CPGROUP,2014-04,123.47
1313,IMPEXMET,2014-04,122.87
1314,PAGED,2014-04,121.18
1315,MLPGROUP,2014-04,120.3
1316,QUERCUS,2014-04,120.12
1317,ABCDATA,2014-04,117.52
1318,ULMA,2014-04,116.52
1319,ASSECOSEE,2014-04,114.55
1320,ABPL,2014-04,113.1
1321,LIVECHAT,2014-04,112.76
1322,ZAMET,2014-04,111.22
1323,SKOK,2014-04,110.88
1324,KREZUS,2014-04,110.59
1325,ATM,2014-04,109.91
1326,MAGELLAN,2014-04,109.14
1327,COLIAN,2014-04,107.88
1328,SNIEZKA,2014-04,106.67
1329,MABION,2014-04,103.54
1330,ASSECOBS,2014-04,102.66
1331,EKOEXPORT,2014-04,101.95
1332,ELBUDOWA,2014-04,101.76
1333,KINOPOL,2014-04,101.25
1334,ELEMENTAL,2014-04,91.8
1335,TOYA,2014-04,91.57
1336,IMPEL,2014-04,90.68
1337,RAWLPLUG,2014-04,89.94
1338,RAFAKO,2014-04,89.83
1339,KANIA,2014-04,89.43
1340,ACAUTOGAZ,2014-04,87.84
1341,ERBUD,2014-04,85.23
1342,STALPROFI,2014-04,81.8
1343,OTLOG,2014-04,80.23
1344,ZETKAMA,2014-04,79.41
1345,WIELTON,2014-04,77.2
1346,COMP,2014-04,77.08
1347,PEKAES,2014-04,77.04
1348,HAWE,2014-04,75.08
1349,POLNORD,2014-04,70.33
1350,VISTULA,2014-04,69.14
1351,MARVIPOL,2014-04,68.27
1352,RADPOL,2014-04,67.37
1353,KREDYTIN,2014-04,66.05
1354,MOSTALZAB,2014-04,65.34
1355,ENERGOINS,2014-04,64.29
1356,MONNARI,2014-04,63.9
1357,ATMGRUPA,2014-04,63.24
1358,UNIBEP,2014-04,62.64
1359,FERRO,2014-04,62.55
1360,PTI,2014-04,62.15
1361,HARPER,2014-04,61.25
1362,MERCOR,2014-04,60.93
1363,ENELMED,2014-04,60.83
1364,SECOGROUP,2014-04,60.34
1365,GROCLIN,2014-04,59.08
1366,BSCDRUK,2014-04,58.39
1367,INPRO,2014-04,56.26
1368,IZOSTAL,2014-04,54.58
1369,RAINBOW,2014-04,54.54
1370,VISTAL,2014-04,53.46
1371,INTROL,2014-04,53.29
1372,RANKPROGR,2014-04,53.21
1373,DTP,2014-04,53.07
1374,CORMAY,2014-04,51.9
1375,ZUE,2014-04,51.82
1376,SMT,2014-04,51.16
1377,FEERUM,2014-04,49.97
1378,JWCONSTR,2014-04,49.19
1379,SYGNITY,2014-04,48.63
1380,AMBRA,2014-04,48.32
1381,EMCINSMED,2014-04,47.77
1382,WINVEST,2014-04,47.74
1383,WASKO,2014-04,47.34
1384,VANTAGE,2014-04,44.16
1385,DUDA,2014-04,42.37
1386,OPONEO.PL,2014-04,42.28
1387,ORZBIALY,2014-04,40.84
1388,APLISENS,2014-04,40.8
1389,IPOPEMA,2014-04,40.64
1390,MWTRADE,2014-04,40.63
1391,DUON,2014-04,40.51
1392,BEST,2014-04,40.33
1393,FERRUM,2014-04,39.74
1394,BBIDEV,2014-04,39.61
1395,ALMA,2014-04,39.46
1396,ARCTIC,2014-04,39.27
1397,LIBET,2014-04,38.34
1398,TIM,2014-04,37.8
1399,MNI,2014-04,36.99
1400,KONSSTALI,2014-04,36.5
1401,MIESZKO,2014-04,36.2
1402,CIGAMES,2014-04,35.95
1403,ERGIS,2014-04,35.5
1404,PANOVA,2014-04,34.77
1405,INSTALKRK,2014-04,34.16
1406,PCCINTER,2014-04,33.99
1407,BLACKLION,2014-04,33.52
1408,QUMAK,2014-04,33.2
1409,POZBUD,2014-04,32.96
1410,GRAAL,2014-04,32.92
1411,TARCZYNSKI,2014-04,32.83
1412,ELZAB,2014-04,32.28
1413,GINOROSSI,2014-04,31.84
1414,POLIMEXMS,2014-04,31.45
1415,BERLING,2014-04,31.34
1416,ESSYSTEM,2014-04,30.62
1417,VOXEL,2014-04,30.01
1418,LUBAWA,2014-04,29.66
1419,LENA,2014-04,28.73
1420,ATENDE,2014-04,28.47
1421,MOSTALWAR,2014-04,27.58
1422,ELEKTROTI,2014-04,27.38
1423,SONEL,2014-04,26.94
1424,CELTIC,2014-04,26.86
1425,MERCATOR,2014-04,26.02
1426,HYGIENIKA,2014-04,25.97
1427,EUCO,2014-04,25.94
1428,ROPCZYCE,2014-04,25.86
1429,KREC,2014-04,25.72
1430,COGNOR,2014-04,25.39
1431,HUTMEN,2014-04,25.36
1432,DECORA,2014-04,25.3
1433,INDYKPOL,2014-04,25.3
1434,IMMOBILE,2014-04,24.98
1435,MIRBUD,2014-04,24.29
1436,WOJAS,2014-04,24.15
1437,PRESCO,2014-04,23.69
1438,OTMUCHOW,2014-04,23.65
1439,PLASTBOX,2014-04,23.4
1440,PROCHEM,2014-04,23.37
1441,PPG,2014-04,23.29
1442,HERKULES,2014-04,22.74
1443,WIKANA,2014-04,21.96
1444,STAPORKOW,2014-04,21.44
1445,PROCHNIK,2014-04,20.72
1446,CCENERGY,2014-04,20.45
1447,NOVITA,2014-04,20.06
1448,SOLAR,2014-04,19.93
1449,SKOTAN,2014-04,19.93
1450,MCLOGIC,2014-04,19.79
1451,NOWAGALA,2014-04,19.78
1452,BYTOM,2014-04,19.51
1453,GLCOSMED,2014-04,19.21
1454,HYDROTOR,2014-04,19.18
1455,VOTUM,2014-04,19.15
1456,ARTERIA,2014-04,18.73
1457,FON,2014-04,18.15
1458,KOMPUTRON,2014-04,18.1
1459,MIT,2014-04,17.87
1460,POLMED,2014-04,17.62
1461,RELPOL,2014-04,17.62
1462,INDYGO,2014-04,17.41
1463,VINDEXUS,2014-04,17.25
1464,PROTEKTOR,2014-04,16.58
1465,INTERFERI,2014-04,16.3
1466,MFO,2014-04,16.28
1467,OPTEAM,2014-04,15.82
1468,URSUS,2014-04,15.21
1469,RAFAMET,2014-04,14.91
1470,JHMDEV,2014-04,14.88
1471,SUWARY,2014-04,14.77
1472,PETROLINV,2014-04,14.4
1473,BALTONA,2014-04,14.02
1474,REDAN,2014-04,13.92
1475,PROJPRZEM,2014-04,13.86
1476,TELL,2014-04,13.84
1477,ATREM,2014-04,13.8
1478,MOSTALEXP,2014-04,13.78
1479,WISTIL,2014-04,13.76
1480,SEKO,2014-04,13.59
1481,TESGAS,2014-04,13.51
1482,EUROTEL,2014-04,13.03
1483,PRAGMAINK,2014-04,12.86
1484,AWBUD,2014-04,12.76
1485,KRAKCHEM,2014-04,12.64
1486,FASING,2014-04,12.58
1487,PATENTUS,2014-04,12.29
1488,ZASTAL,2014-04,12.27
1489,TALEX,2014-04,12.02
1490,BEDZIN,2014-04,11.91
1491,PEPEES,2014-04,11.76
1492,ODLEWNIE,2014-04,11.71
1493,ATLANTIS,2014-04,11.61
1494,KBDOM,2014-04,11.56
1495,ATLANTAPL,2014-04,11.39
1496,PAMAPOL,2014-04,11.36
1497,JUPITER,2014-04,11.33
1498,IVMX,2014-04,11.32
1499,CNT,2014-04,11.3
1500,4FUNMEDIA,2014-04,11.23
1501,FASTFIN,2014-04,11.19
1502,SIMPLE,2014-04,10.69
1503,SFINKS,2014-04,10.51
1504,CAPITAL,2014-04,10.42
1505,MEGARON,2014-04,10.35
1506,COMPERIA,2014-04,10.34
1507,TRANSPOL,2014-04,10.32
1508,CUBEITG,2014-04,10.24
1509,DELKO,2014-04,10.24
1510,KPPD,2014-04,10.13
1511,PRAGMAFA,2014-04,10.05
1512,ALTA,2014-04,10.03
1513,EDINVEST,2014-04,9.98
1514,BOWIM,2014-04,9.94
1515,HELIO,2014-04,9.87
1516,BAKALLAND,2014-04,9.82
1517,NETMEDIA,2014-04,9.81
1518,HYPERION,2014-04,9.61
1519,MAKARONPL,2014-04,9.16
1520,IDMSA,2014-04,9.07
1521,PBSFINANSE,2014-04,8.69
1522,TERESA,2014-04,8.6
1523,CHEMOS,2014-04,8.58
1524,NTTSYSTEM,2014-04,8.58
1525,YAWAL,2014-04,8.47
1526,POLNA,2014-04,8.43
1527,INVISTA,2014-04,8.27
1528,MOSTALPLC,2014-04,8.26
1529,POINTGROUP,2014-04,8.16
1530,DMWDM,2014-04,8.15
1531,08OCTAVA,2014-04,8.15
1532,KOMPAP,2014-04,7.94
1533,PCGUARD,2014-04,7.89
1534,TFONE,2014-04,7.71
1535,PBG,2014-04,7.69
1536,06MAGNA,2014-04,7.46
1537,REMAK,2014-04,7.43
1538,SWISSMED,2014-04,7.28
1539,MOBRUK,2014-04,7.25
1540,BETACOM,2014-04,7.16
1541,WADEX,2014-04,7.07
1542,WANDALEX,2014-04,6.94
1543,BIPROMET,2014-04,6.85
1544,K2INTERNT,2014-04,6.81
1545,BUMECH,2014-04,6.53
1546,INTAKUS,2014-04,6.39
1547,IQP,2014-04,6.39
1548,GLOBALNRG,2014-04,6.31
1549,EKANCELAR,2014-04,6.23
1550,SCOPAK,2014-04,6.09
1551,DROZAPOL,2014-04,5.9
1552,INC,2014-04,5.88
1553,INTERSPPL,2014-04,5.87
